Lat,Lon,Elv
41.28833935041952,-95.90378195109358,297.7437438964844
41.28920188098758,-95.90308444330482,296.7686767578125
41.29243139353384,-95.90175224082645,298.8130798339844
41.29535042694399,-95.90064121589333,297.9220275878906
41.29715284834985,-95.90066703343513,296.8096923828125
41.29897492990243,-95.90086330831753,298.2686767578125
41.299856285923035,-95.90122663741023,298.4075012207031
41.300918030205345,-95.90214076298118,296.9548034667969
41.302139698530056,-95.90354251092967,296.1857604980469
41.30477044576533,-95.9063338499638,297.5375061035156
41.30684150020332,-95.9083158450367,298.4368591308594
41.30904998916586,-95.91042348793869,298.5779113769531
41.30995670903199,-95.9115941186573,299.4107666015625
41.310517266577214,-95.91272805460437,299.2188415527344
41.3109062486265,-95.91402618725122,298.9489440917969
41.311116266523726,-95.91578522187122,299.4471435546875
41.3111550267702,-95.91871184644928,297.1912841796875
41.31121291383946,-95.92486615736973,296.7966918945312
41.311239345458155,-95.92824159500498,298.3695373535156
41.311433373538335,-95.93098770114491,299.9886779785156
41.31162846754812,-95.9331804976209,301.1726989746094
41.31145270446904,-95.9370122260885,300.7827758789062
41.31133089245455,-95.93865435349586,300.5713500976562
41.310973138817815,-95.94039087767453,301.2901611328125
41.31046859679708,-95.94134283198042,300.6618347167969
41.30976618361374,-95.9420927904835,300.6009521484375
41.30887947101248,-95.94264405174783,302.0610961914062
41.307933209753045,-95.94318411566739,307.140380859375
41.30728114745867,-95.94359474353443,308.9408874511719
41.30652366191909,-95.94428265813715,310.9795227050781
41.305824512267336,-95.94528056100296,311.6481323242188
41.30524848140004,-95.94644739500076,312.1568908691406
41.30425138274177,-95.94900432284516,316.0793151855469
41.30406258474268,-95.94969970797874,316.9268188476562
41.30384382536577,-95.95041999778527,316.1493835449219
41.303532458152205,-95.95147771716955,318.7196044921875
41.30324396298685,-95.95247969208118,318.3935546875
41.3030679523705,-95.95320568603084,317.6325988769531
41.30300035167818,-95.95384512350275,319.2972412109375
41.3029909,-95.9540008,319.3829040527344
41.303187514958616,-95.95423848129907,319.5123291015625
41.30355473753785,-95.95468240991048,320.5521545410156
41.30389640318126,-95.9550954495545,320.3284606933594
41.30436946906359,-95.95566734905755,321.1287231445312
41.3047784221711,-95.95605970037093,321.0392761230469
41.3052252673092,-95.95632240224046,321.1411743164062
41.30573861043729,-95.95648021201373,320.483642578125
41.3062242478326,-95.95650589501066,320.1532897949219
41.30652289302705,-95.95651148693426,319.9224243164062
41.306804821879695,-95.95656621160039,319.8277282714844
41.30730383457994,-95.95656671314843,319.8739929199219
41.307904557966594,-95.95656536014958,320.696044921875
41.30872053651728,-95.95656374362791,319.2713928222656
41.30961160966588,-95.95655962182995,318.4696960449219
41.310409913941164,-95.95655894839433,317.0100708007812
41.31133776770259,-95.95655628351034,316.585693359375
41.31209944772125,-95.95655211521658,315.2030639648438
41.31335386543041,-95.95655367061788,317.1148986816406
41.314422842612316,-95.95654576665576,317.6223449707031
41.31570630804805,-95.95654890186354,318.7994384765625
41.316935547805755,-95.95654084966111,317.9994201660156
41.31784238787442,-95.95653942990441,317.7294616699219
41.31833209581046,-95.95654579919845,317.4892272949219
41.319193993497734,-95.95654079398213,318.1561889648438
41.320129795139856,-95.95654251097743,318.8003540039062
41.321118808436005,-95.9565401990314,319.8393859863281
41.32255688537359,-95.95657301434359,319.6468505859375
41.32291665543064,-95.95664516657806,319.8036499023438
41.32337380797805,-95.95677449981774,319.4530029296875
41.324182729453085,-95.95700131501974,317.0155944824219
41.324939730159585,-95.95721455519006,315.7299499511719
41.32614909690192,-95.95755073389735,315.9947204589844
41.327167887735314,-95.95783970925164,314.3883361816406
41.32819451771983,-95.95813098712267,315.7698669433594
41.32956415787536,-95.9585101805989,318.7239074707031
41.330540713620984,-95.95878663772838,319.9189453125
41.33342409999999,-95.9595911,320.3140869140625
41.33636516325021,-95.96041916527297,319.9068908691406
41.33856509037484,-95.96103114466791,320.1763305664062
41.33965467611414,-95.96134137872771,318.1793518066406
41.3405409673172,-95.961540254776,317.6759338378906
41.34103430144809,-95.96170949670372,317.6756286621094
41.34138746042783,-95.96200467615587,316.0486450195312
41.34172394950666,-95.96242369103098,315.0522155761719
41.34233673962895,-95.96310878737238,311.3924560546875
41.34267570229661,-95.963385554599,309.8844909667969
41.342841787453764,-95.96350254969036,308.8298645019531
41.3430563191785,-95.96365096850406,308.6712951660156
41.343194800000006,-95.9637152,308.8948669433594
41.34322648297341,-95.96470166313067,309.5899353027344
41.34333084845695,-95.96626878972079,310.7298278808594
41.34339845268775,-95.96716664253663,313.1724853515625
41.34353474936059,-95.9689806172358,313.229248046875
41.34360792994118,-95.96998415488576,312.9154968261719
41.34371050338267,-95.97143992493272,313.2377319335938
41.34374200284621,-95.97189104755626,313.2620544433594
41.34374658399643,-95.97419365658885,315.0317077636719
41.343748447851425,-95.97708339990665,317.8934020996094
41.343747656650066,-95.97946075983376,319.9382019042969
41.34381453721835,-95.98141058390598,321.343994140625
41.34407942249755,-95.98353816169379,322.4082641601562
41.34439501701917,-95.98602483457614,322.1706848144531
41.344686894365154,-95.98830719890236,327.0209045410156
41.3450852020645,-95.9900370820093,327.5848693847656
41.345535827267646,-95.99110408210807,329.64697265625
41.34639344811793,-95.99251325068373,329.2698974609375
41.34757514229288,-95.99441181827584,332.5077819824219
41.34874520011899,-95.99648016504204,334.1252136230469
41.349482485101355,-95.99777193005822,335.3134765625
41.35037931380226,-95.99947001948456,337.6730346679688
41.35127273034889,-96.00118598741656,339.8709716796875
41.352354063480476,-96.00326173900753,345.1463928222656
41.3532822636044,-96.00505501716768,350.8659973144531
41.3541357080332,-96.00670910478878,354.0892028808594
41.354850053333735,-96.00789786364685,357.3101196289062
41.35549911807416,-96.00880746288794,363.2228393554688
41.356339270289276,-96.00979037445947,369.4597473144531
41.35746445824437,-96.01114698990644,376.5089416503906
41.3580414857023,-96.01194726587585,381.7398071289062
41.35841564783073,-96.01252409884647,382.1493835449219
41.35888379890095,-96.01332855081925,382.6865539550781
41.35948237587291,-96.01443114152636,384.0373229980469
41.36018284322947,-96.01569260773633,384.8709411621094
41.36105473693499,-96.01731046040824,386.2694396972656
41.36110605519309,-96.01740122753975,386.5133056640625
41.36207194462671,-96.01914156971098,390.4328308105469
41.36284046019017,-96.02059881413001,392.6170349121094
41.363828954431156,-96.0224540345464,397.1620483398438
41.364443699273735,-96.02450187436438,391.8070983886719
41.36470319890725,-96.02683939993088,379.5126342773438
41.36474658359674,-96.02972599808678,369.4396667480469
41.36469104797146,-96.03327793361524,372.3724975585938
41.36468442718381,-96.03512823675747,386.8173217773438
41.364682429446326,-96.03813778884754,372.6277160644531
41.36467928372802,-96.0415224780403,363.22802734375
41.364677235561835,-96.04363909729936,358.0635375976562
41.36476502884918,-96.05009873464377,348.7109985351562
41.36491878381015,-96.0538572993788,347.4186706542969
41.36499772592698,-96.05673128183506,346.056640625
41.36493029999999,-96.0621745,352.4643859863281
41.36474562930081,-96.06650538290778,368.2618713378906
41.36466445183305,-96.07264237264279,383.6765747070312
41.36466177168861,-96.07577513345105,380.5921936035156
41.364668090545216,-96.07896835447278,382.1953125
41.36467018714131,-96.08277519784556,386.423583984375
41.36468081384582,-96.08709296017669,385.3273315429688
41.36474,-96.09213629999999,366.4308471679688
41.36475409441093,-96.09557443240385,359.2095031738281
41.364702,-96.09826360000001,359.17529296875
41.36472266947819,-96.09966835716465,352.1104431152344
41.36479653764438,-96.10266173411209,355.8264465332031
41.3650663639306,-96.1040306111122,362.3867492675781
41.3656384677278,-96.10548150306506,365.6544494628906
41.366481995599386,-96.10674088186951,368.3861694335938
41.36761075157388,-96.10780537533562,375.7913513183594
41.36919045290524,-96.10915664420385,380.3948364257812
41.370652563692,-96.11056876863863,379.0864868164062
41.37105879829758,-96.11118560529044,377.8734130859375
41.371505375464785,-96.11203864001912,376.8135986328125
41.371914434873496,-96.11320025959228,369.4341430664062
41.37213623103543,-96.11433445210587,365.673583984375
41.37221092438141,-96.11548315612973,368.9589233398438
41.37215794053262,-96.11741823472008,359.5284729003906
41.372093459657385,-96.11931724659912,356.8512878417969
41.37201323833794,-96.12257356346527,375.624755859375
41.37199934885143,-96.12537763165452,369.1708068847656
41.37198318113468,-96.12925305219875,360.2955017089844
41.371974078580536,-96.13401042789101,378.87646484375
41.37195917004829,-96.13697679610156,374.7405090332031
41.371944756632175,-96.14021447841,358.1368408203125
41.37193430161937,-96.14342842938215,344.5746154785156
41.37193662595586,-96.14741005176077,352.7431335449219
41.3719298727076,-96.14978714536188,357.9963073730469
41.37189784110385,-96.15312322269416,358.1156005859375
41.371878872717595,-96.1555166799846,353.0283813476562
41.372017507930984,-96.15751905949429,355.9092407226562
41.372162442664916,-96.15867670483432,360.5266418457031
41.372180413494306,-96.15878175370803,360.5614929199219
41.372343311325814,-96.15982189471931,363.0491333007812
41.37261140077326,-96.16090120668895,366.4268493652344
41.37305402345421,-96.16221174717238,365.3355712890625
41.37336276332375,-96.16295150789418,364.54345703125
41.37385586485153,-96.16394509144037,360.5325317382812
41.3743604043362,-96.16481145729487,356.1851501464844
41.375130424721355,-96.16591471668367,354.2662048339844
41.37635822187266,-96.16764316006055,358.3196411132812
41.376878399470456,-96.16851378300278,365.2785339355469
41.377744221833915,-96.17036121552651,367.6402587890625
41.378343665349476,-96.1721944024322,366.1445007324219
41.37865674229001,-96.17363368116342,359.9486389160156
41.378886211655065,-96.17549062531002,361.4139404296875
41.37892693745403,-96.17765579173033,350.6701354980469
41.37893153455305,-96.18002126500359,337.1658935546875
41.378928321149445,-96.18311780988797,333.5018005371094
41.378959295411256,-96.18683892010748,336.6791381835938
41.3789107,-96.1917627,347.0035705566406
41.37889790329153,-96.19630012518638,353.1131591796875
41.37888820017847,-96.19898326641905,359.5056457519531
41.37887348069384,-96.20366561344534,366.0452270507812
41.378861012193134,-96.20678473305365,367.1348571777344
41.37885200653753,-96.21021739116108,375.5733032226562
41.378836930611826,-96.21432297578976,378.4957580566406
41.378832606755864,-96.21598334670813,386.6017456054688
41.3787924095274,-96.22041819026038,385.1598815917969
41.37876622171999,-96.22296276285294,386.8458862304688
41.37874610709187,-96.22555867368665,380.955322265625
41.37873248657118,-96.22858739678894,370.4824523925781
41.378717670482665,-96.23176559910236,367.9902954101562
41.378745458155365,-96.23408365085997,372.2105102539062
41.37876299129639,-96.23662813354811,370.8837280273438
41.378879441235114,-96.2412825764045,360.1022338867188
41.37894332180179,-96.24438788506843,358.1015319824219
41.37895781101505,-96.2469004524506,364.193115234375
41.378971253998934,-96.25031468148721,363.3662719726562
41.37898023395312,-96.25861554139249,371.0640258789062
41.37897564298597,-96.26154142385603,382.3840637207031
41.378965206918856,-96.2648442418175,378.4033508300781
41.378937725965685,-96.26841343875361,394.3719177246094
41.37885784360235,-96.27056918727787,390.9400329589844
41.378748816580554,-96.27405848387444,390.3449401855469
41.37880947813893,-96.2777278979459,386.1398315429688
41.3788687948153,-96.28064081663699,381.1343078613281
41.37890983341546,-96.28365118032274,372.1948852539062
41.37891206434495,-96.28547412047152,365.9375915527344
41.37891801407236,-96.2884315773586,356.8022155761719
41.3789294000744,-96.29132160749803,347.6552124023438
41.378939888634086,-96.29392829281909,347.3038330078125
41.3789513,-96.2988647,347.4761962890625
41.378963987933865,-96.30315917862376,347.0453491210938
41.3789540493743,-96.33073516131549,347.0961608886719
41.378899544010906,-96.36787438213553,350.0350952148438
41.378940279453545,-96.40624681125722,353.2110290527344
41.37885425770527,-96.40712247902022,353.0989685058594
41.37867552166843,-96.40805342790206,353.6777038574219
41.378395124534606,-96.40897340795735,353.6374816894531
41.37802993143059,-96.40981448021267,354.1223449707031
41.37752799290724,-96.41066777274295,354.1885070800781
41.373949599999996,-96.4158688,354.4503173828125
41.373182400000005,-96.41702550000001,355.1466674804688
41.37340669483308,-96.41778451638224,355.3717346191406
41.37358889656324,-96.41857360596772,355.8897094726562
41.37377608015865,-96.41922183279648,357.677978515625
41.37398997170193,-96.4197554891419,357.6109924316406
41.37444172107494,-96.42055853479064,356.5119934082031
41.37483296544983,-96.4211590747983,356.7635498046875
41.37686203161707,-96.42363602054095,357.1146545410156
41.37809039247791,-96.4251378180751,357.4783630371094
41.380315748667456,-96.42785972857384,357.0138244628906
41.38589839072582,-96.43467505232016,357.6734619140625
41.38705545764428,-96.43602526140555,357.7225952148438
41.38798005436306,-96.43705175433108,357.608154296875
41.38914633333952,-96.43828241156936,357.5621032714844
41.39065299545127,-96.43975417559487,357.3264465332031
41.39155952782638,-96.44062707821769,357.2530517578125
41.39286268103929,-96.44187682851407,357.3320922851562
41.394170275457626,-96.44306969464427,357.8243103027344
41.39512229513223,-96.44374482841643,357.052734375
41.39566191555171,-96.44405491574608,357.5205383300781
41.396201546042334,-96.44431964593653,357.3822937011719
41.39664158873122,-96.44450205694626,357.3773193359375
41.39718469398483,-96.44469093489752,356.8618469238281
41.39742843465837,-96.44476281399172,356.9373779296875
41.39825873333631,-96.44495097667247,357.2893676757812
41.39877647349558,-96.44501985584066,357.230224609375
41.399545145975644,-96.4450551895163,356.9460144042969
41.400407511894024,-96.44504880690332,356.7475280761719
41.4014235809911,-96.44495126697433,357.085205078125
41.4042451,-96.4448407,357.4988098144531
41.41209930000001,-96.4449162,357.177490234375
41.454768965312745,-96.4447681756426,357.7278137207031
41.4559164354396,-96.4447684257782,357.75439453125
41.45965508741783,-96.44476614342429,357.6915588378906
41.460964424626994,-96.44476490025743,357.6036071777344
41.46550430188984,-96.44495686565695,357.6504211425781
41.46782840642977,-96.44577564572806,357.1239624023438
41.46999046018232,-96.44719975775013,357.8408508300781
41.471880889192455,-96.44916835413822,358.0835571289062
41.47343898591376,-96.45161155032353,358.9386901855469
41.47459644969427,-96.45442396957353,358.6939392089844
41.47530351818111,-96.45750099387972,359.3171691894531
41.47560569023028,-96.46105588443801,359.52685546875
41.476174665884244,-96.46996085137222,360.4308471679688
41.47626326698795,-96.47603609172208,360.9984741210938
41.47626098012632,-96.47995523922143,363.709228515625
41.47625841714338,-96.48137463548107,366.3282470703125
41.47625647210201,-96.48244541710015,367.8482360839844
41.476255847165255,-96.48280332850909,367.6723327636719
41.476257220964,-96.48782449839204,365.8225402832031
41.47625760625559,-96.48818371521422,365.3087768554688
41.47626109637603,-96.48961768953112,362.9406433105469
41.476261960203985,-96.489973741671,362.6439208984375
41.476264526293825,-96.49103411202289,362.3176879882812
41.47626311692478,-96.49386073167099,363.9871520996094
41.476257625925825,-96.49527910516323,363.734130859375
41.476261060160276,-96.50209182902283,363.9478149414062
41.476259426930845,-96.50710562847173,364.3348388671875
41.47597313779579,-96.5107056823597,364.1043701171875
41.47516097546382,-96.51371876319294,364.4986572265625
41.473858174349324,-96.51640183215,365.0834350585938
41.47234136067132,-96.51840491036543,364.8998718261719
41.468691036198535,-96.5220559323641,365.5128784179688
41.46180003226032,-96.52890521231967,365.9935302734375
41.4577752,-96.53291019999999,366.4319763183594
41.454362800000006,-96.5363001,367.4147644042969
41.451886532559406,-96.54005476273024,367.5987243652344
41.451527842075755,-96.54223938357929,369.0645751953125
41.45146392769929,-96.54614714760847,369.3069763183594
41.451464240754575,-96.5510286780388,369.3432312011719
41.4514685,-96.5561505,370.0443115234375
41.45148180922297,-96.56111391507741,370.8848266601562
41.451486096784194,-96.56270133832685,370.7179565429688
41.45148717846909,-96.56310310167758,370.7239074707031
41.45148993337234,-96.56392030819342,370.9678039550781
41.45149155511077,-96.56432983139567,370.9390563964844
41.45150345202981,-96.5673453481545,371.09130859375
41.451518331907394,-96.57124987393121,370.5305480957031
41.4515457,-96.57796139999999,371.8077087402344
41.4515471,-96.58498739999999,371.6744384765625
41.451533999999995,-96.59256049999999,370.8043212890625
41.451521199999995,-96.59833979999999,372.2715454101562
41.451555299999995,-96.60702529999999,373.76171875
41.451589494219704,-96.61581673527733,373.4056396484375
41.45173009016234,-96.61992014633563,373.6460876464844
41.45187656519023,-96.62175013811716,373.5190734863281
41.45241673071101,-96.62413540679192,373.9179992675781
41.45274769668498,-96.62640434134957,374.6842956542969
41.45259288660363,-96.6287231139696,373.8765563964844
41.45240074741913,-96.63095719023102,374.4295959472656
41.45256688485376,-96.63375530501122,374.4259948730469
41.45304446936627,-96.64167659628711,375.0383911132812
41.45344530608502,-96.64827105830416,375.6322937011719
41.4538648,-96.6551822,375.8544921875
41.45412440709907,-96.65947491758097,376.474853515625
41.454455840321216,-96.66495920070355,377.45703125
41.454531449413935,-96.66621092946734,377.0165710449219
41.45466278695237,-96.66838579871582,377.4039001464844
41.45490222911424,-96.67235258386452,378.9747009277344
41.455203745711636,-96.67738177984381,378.339111328125
41.45547538253385,-96.68185961367186,378.8610534667969
41.45577497666754,-96.68678560988555,379.7359924316406
41.455940307632666,-96.68947973961788,379.4566650390625
41.456339736452335,-96.69286890164871,379.5582580566406
41.45710088151231,-96.69425985172678,379.3798522949219
41.4586162990314,-96.69646930203821,379.5990295410156
41.45895506073869,-96.69768501534455,380.4397277832031
41.459029895685994,-96.69990076081812,379.9795532226562
41.45904872010919,-96.70283800299399,380.5394592285156
41.45905164786147,-96.70344838252124,380.4694213867188
41.45907820628325,-96.70783876999684,380.5906677246094
41.45910312099032,-96.71207796954283,381.1303405761719
41.45911005264311,-96.71313993193237,381.6497802734375
41.45916130086755,-96.71712002024961,381.1790771484375
41.45919001607596,-96.71940129155806,381.2559509277344
41.459254321622,-96.72497327335523,382.1153259277344
41.45930575217898,-96.72910385074282,382.1338500976562
41.45935797524227,-96.73338358500699,382.4337158203125
41.459428294825024,-96.7389093428945,383.1629943847656
41.459501128841545,-96.74382405196309,383.5844116210938
41.4595662778771,-96.74761719526201,382.9199523925781
41.459662320427284,-96.75114672939682,383.5079345703125
41.45996610409895,-96.75612463650216,383.9460144042969
41.460202633284155,-96.76008569786678,383.77783203125
41.460453865357145,-96.76429812152115,384.157958984375
41.460727163081934,-96.7687700956157,384.2070007324219
41.46088148962775,-96.77132094108947,384.8491516113281
41.46128129216948,-96.77322184312833,384.5584716796875
41.46180770851038,-96.77479147145922,384.7263793945312
41.46188392889082,-96.77645530661248,385.7549743652344
41.461834134613916,-96.77942073012828,385.5738220214844
41.4617795,-96.7826319,384.8573303222656
41.4617216653199,-96.78570263616561,385.0599365234375
41.46161855959627,-96.78911720309124,385.4232177734375
41.46167436870567,-96.7918772908394,385.2899169921875
41.46174184382769,-96.79247510874106,385.3850402832031
41.46181549001255,-96.79313976319652,385.2305297851562
41.46185465185073,-96.7934903863881,385.12255859375
41.46226773838267,-96.79719395989876,385.1126403808594
41.46283390000001,-96.80223559999999,385.8045654296875
41.4635865,-96.809382,390.8213806152344
41.46311469976266,-96.81758668603639,391.4817504882812
41.46233010179688,-96.82001514689725,391.3509216308594
41.46207337050881,-96.82228638370665,392.0773315429688
41.46220651429466,-96.82855792462558,391.97314453125
41.4623102,-96.83345779999999,392.3407592773438
41.46267481614474,-96.8414821482918,393.144287109375
41.46340873533206,-96.84346458490651,393.4313354492188
41.46437239501314,-96.84489254800457,393.8257751464844
41.46489311047144,-96.84560147672846,394.2481384277344
41.466026601745654,-96.84762149344452,393.7912902832031
41.466521186513226,-96.84974290420207,394.5128784179688
41.46658064252942,-96.85229735877614,393.29345703125
41.46658480374936,-96.85734369150238,394.463134765625
41.466584611655534,-96.85999297231592,394.3379516601562
41.466584464549626,-96.86112939769066,394.09423828125
41.46658441090905,-96.86152359901546,394.3256225585938
41.46658389373763,-96.86491557913598,394.7002868652344
41.466588121781314,-96.86853234827036,394.8927917480469
41.46659815199361,-96.87518644415258,396.279296875
41.46661160816403,-96.88329253556957,396.4508666992188
41.4666474,-96.8919937,397.4375305175781
41.46672421039434,-96.90305975572628,399.1100158691406
41.4667265579953,-96.90340039849616,399.4645385742188
41.4667829,-96.91051069999999,400.03466796875
41.46687446083433,-96.92077499623588,399.9674987792969
41.46691077374174,-96.92622696790413,401.467529296875
41.46692245103294,-96.93474081045795,402.0840454101562
41.46692920955282,-96.93814953337012,402.9833984375
41.466930861012806,-96.93883132414808,403.0819702148438
41.466944700000006,-96.9446114,403.3080749511719
41.46700051370128,-96.95586973050594,404.2582092285156
41.467006681710906,-96.95723242162724,404.1773376464844
41.46702652609252,-96.96166410321597,405.5796203613281
41.46704001423327,-96.96439153985342,404.2127685546875
41.46704878917406,-96.96609430540215,403.3631591796875
41.46705896244171,-96.96813884168094,404.0197143554688
41.46709143449783,-96.97596966601087,405.109130859375
41.4671102,-96.9809817,405.9739685058594
41.467149,-96.9891257,406.8704223632812
41.4672036,-97.00103,407.9039306640625
41.4671273,-97.0108406,409.2947387695312
41.4671708790711,-97.0182123157522,410.6332092285156
41.46719301235713,-97.0241367264909,411.160400390625
41.46718009999999,-97.02934100000002,410.7149963378906
41.4670634,-97.03538530000002,412.0284729003906
41.46666219999999,-97.04032850000002,411.9950866699219
41.466596806231756,-97.04551093509836,411.8459777832031
41.4666151,-97.0505962,411.7911376953125
41.46664299999999,-97.0588069,412.4231872558594
41.4666746,-97.066516,413.8080749511719
41.466718199999995,-97.077405,415.0459289550781
41.46610781972316,-97.08353191128381,414.7371520996094
41.46513918058469,-97.08520939195171,414.5779418945312
41.463852424622445,-97.08644678822884,414.9940185546875
41.45811628030142,-97.09112064671955,414.8370666503906
41.45788688405897,-97.0913075403905,414.9910583496094
41.45525410534973,-97.09375353372181,415.6933288574219
41.454379863905096,-97.09552659832674,416.0433044433594
41.45396926055514,-97.09757483172108,415.4693603515625
41.45352691303535,-97.10364281036784,416.4321899414062
41.45324172473853,-97.10755867275093,416.5606384277344
41.4527396,-97.11573279999999,417.7747497558594
41.452748794071745,-97.12216801861776,418.1583557128906
41.45276781627818,-97.12965929407582,418.695068359375
41.45277889999999,-97.13531259999999,419.1338500976562
41.452875399999996,-97.146399,420.3318176269531
41.45290599999999,-97.1518835,421.0242004394531
41.45294606276228,-97.15939136600512,420.9922485351562
41.45295292012554,-97.16098501235005,422.0216369628906
41.45295642380845,-97.16180124525324,422.36865234375
41.45295816448678,-97.16220726170944,422.3478393554688
41.45295987683163,-97.16260699463925,422.3275146484375
41.45296155408025,-97.16299884819375,422.3077087402344
41.452974853289135,-97.16789646927785,423.8157043457031
41.452977483736866,-97.17019796896534,425.5927734375
41.452987,-97.17547440000001,426.1943054199219
41.45299300190154,-97.18504442812808,428.1917724609375
41.453009099999996,-97.193594,429.4555358886719
41.4530639,-97.2044772,430.9689025878906
41.452447292157075,-97.20838888412034,432.1648559570312
41.451876370800896,-97.2095771848157,431.9357299804688
41.45051818280298,-97.21126574726499,432.0631408691406
41.45009130334009,-97.21170214941313,432.75048828125
41.44512135985436,-97.21660909851532,429.8253479003906
41.44253322398839,-97.21916404613796,426.6182556152344
41.4405767831729,-97.22158897220685,427.1845703125
41.43981939461274,-97.22305629604797,427.3120422363281
41.43923913390746,-97.22465826997251,427.7355651855469
41.438701145703554,-97.22740427921998,427.9863586425781
41.438624106651396,-97.23024852617927,428.6888122558594
41.43865934724833,-97.2398971892957,428.7466430664062
41.43869254667559,-97.24845856929853,430.1640014648438
41.43871104845185,-97.25273872794882,430.1787109375
41.4387634,-97.25836609999999,430.4444274902344
41.43880920000001,-97.26602009999999,431.4753112792969
41.4386478,-97.27098579999999,431.6377258300781
41.438625608423635,-97.27785429104401,432.0337524414062
41.4386052,-97.2826924,432.4983215332031
41.438580149565006,-97.28929788965326,434.1685791015625
41.43857917244072,-97.28950042909183,434.1831359863281
41.43857476239486,-97.29053972567563,434.3768005371094
41.43857360026655,-97.29086426576042,434.3880310058594
41.43857231375479,-97.29132261549832,434.8307800292969
41.438570215798734,-97.29263085144059,435.0090637207031
41.43856633656178,-97.29502590525819,435.3810729980469
41.43855921903269,-97.29871124698965,435.8954162597656
41.43788970000001,-97.30539309999999,435.8896789550781
41.4387769,-97.3101569,436.8778686523438
41.438522377517494,-97.31465104984416,436.571044921875
41.43852445551976,-97.31512978553677,436.7713928222656
41.43852464997074,-97.31517460708018,436.793701171875
41.43853848802224,-97.31615636262526,436.5859375
41.438576435326816,-97.31841319542269,436.3692626953125
41.438561011193734,-97.32172278121014,437.0262756347656
41.43852936944582,-97.32497094746233,436.9610290527344
41.438522504697,-97.32563565910822,437.416748046875
41.43851639175399,-97.32622726190253,437.3395690917969
41.438483090854035,-97.329685476673,437.5848083496094
41.43849187569668,-97.33133132975888,437.8886413574219
41.438697100000006,-97.33694740000001,438.064453125
41.4385486,-97.3416783,439.059326171875
41.43856386095016,-97.34489970093846,439.2777404785156
41.43856712918339,-97.34585970877664,439.7681579589844
41.43857112976293,-97.34919352647378,439.546630859375
41.438564856823845,-97.35367858639086,440.5484008789062
41.43860032447815,-97.35667173575563,440.0981750488281
41.4386629,-97.36175089999999,440.8882751464844
41.4383309,-97.36678669999999,440.9254455566406
41.43789089999999,-97.3681489,441.1193542480469
41.43808539999999,-97.3681459,441.0910034179688
41.43702584226181,-97.36829104760344,441.1487731933594
41.4365849368518,-97.368288420405,441.2105712890625
41.43623114189426,-97.36828545362424,441.2291564941406
41.43621995572289,-97.36828535092343,441.2271728515625
41.436161454820166,-97.36828481382427,441.2159118652344
41.43614754021827,-97.36828468607389,441.2142028808594
41.43602155296282,-97.36828352938358,441.192138671875
41.43519898260241,-97.36828200523108,441.0990295410156
